id_venda;cod_cliente;cod_produto;cod_marca;Des_Cliente;nom_produto;des_marca;Ano_venda;Mês_venda;Dia_venda;dtc_venda;qtd_venda;val_venda;num_nota
1958;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;10;16;16/10/2014;1;350,0;971
2080;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;4;22;22/04/2014;1;350,0;39
2081;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;2;8;08/02/2014;2;350,0;25
2245;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;4;11;11/04/2014;3;350,0;214
2703;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;2;17;17/02/2014;2;350,0;722
2705;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;2;22;22/02/2015;3;350,0;356
2903;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;2;26;26/02/2014;2;350,0;478
3156;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;1;13;13/01/2015;3;350,0;92
3268;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;7;2;02/07/2015;1;350,0;668
3316;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;5;6;06/05/2014;1;350,0;1016
3531;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;11;16;16/11/2015;1;350,0;1381
3606;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;8;21;21/08/2014;3;350,0;281
3814;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;7;18;18/07/2014;2;350,0;716
4086;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;6;2;02/06/2015;3;350,0;54
4123;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;2;5;05/02/2015;3;350,0;178
4845;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;5;25;25/05/2015;2;350,0;833
4942;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;8;17;17/08/2014;1;350,0;520
5023;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;3;9;09/03/2014;1;350,0;40
5177;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;3;22;22/03/2015;3;350,0;1422
5522;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;4;23;23/04/2015;1;350,0;1445
5555;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;1;2;02/01/2015;2;350,0;979
5790;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;4;20;20/04/2014;2;350,0;212
5800;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;2;9;09/02/2015;1;350,0;1056
5848;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;11;2;02/11/2014;2;350,0;269
5855;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;7;25;25/07/2015;1;350,0;70
6222;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;10;17;17/10/2015;2;350,0;206
6894;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;7;2;02/07/2014;1;350,0;809
6954;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;3;1;01/03/2015;2;350,0;282
7177;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;12;14;14/12/2015;2;350,0;383
7345;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;5;21;21/05/2015;3;350,0;1153
7368;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;6;13;13/06/2014;2;350,0;541
7412;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;3;28;28/03/2015;2;350,0;335
7447;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;2;12;12/02/2015;1;350,0;639
7457;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;9;20;20/09/2014;1;350,0;862
7631;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;1;12;12/01/2014;2;350,0;1212
7696;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;4;13;13/04/2014;2;350,0;513
7844;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;4;19;19/04/2014;1;350,0;89
7899;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;11;8;08/11/2015;2;350,0;575
8053;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;11;6;06/11/2015;1;350,0;355
8058;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;6;3;03/06/2015;2;350,0;1199
8226;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;6;16;16/06/2014;1;350,0;1173
8243;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;7;6;06/07/2014;3;350,0;772
8583;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;8;18;18/08/2014;2;350,0;277
8864;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;8;22;22/08/2015;3;350,0;111
9205;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;9;4;04/09/2014;3;350,0;1066
9510;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;7;22;22/07/2015;2;350,0;431
9815;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;6;13;13/06/2015;2;350,0;508
10142;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;6;18;18/06/2014;3;350,0;471
10391;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;11;7;07/11/2014;2;350,0;1190
10406;6;20;12;reginaldo rossi;geladeira;eletrolux;2014;7;15;15/07/2014;2;350,0;1495
10496;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;1;22;22/01/2015;2;350,0;387
10497;6;20;12;reginaldo rossi;geladeira;eletrolux;2015;11;18;18/11/2015;2;350,0;125
174;1;19;13;joão do pulo;fogão;brastemp;2014;7;27;27/07/2014;3;1500,0;1253
305;1;19;13;joão do pulo;fogão;brastemp;2014;11;20;20/11/2014;2;1500,0;1218
307;1;19;13;joão do pulo;fogão;brastemp;2014;5;3;03/05/2014;3;1500,0;668
325;1;19;13;joão do pulo;fogão;brastemp;2015;7;4;04/07/2015;3;1500,0;877
511;1;19;13;joão do pulo;fogão;brastemp;2014;7;5;05/07/2014;1;1500,0;884
681;1;19;13;joão do pulo;fogão;brastemp;2014;2;17;17/02/2014;1;1500,0;1126
872;1;19;13;joão do pulo;fogão;brastemp;2015;11;11;11/11/2015;2;1500,0;177
1043;1;19;13;joão do pulo;fogão;brastemp;2014;7;7;07/07/2014;3;1500,0;1045
1100;1;19;13;joão do pulo;fogão;brastemp;2015;11;27;27/11/2015;2;1500,0;166
1419;1;19;13;joão do pulo;fogão;brastemp;2014;12;27;27/12/2014;1;1500,0;1043
1534;1;19;13;joão do pulo;fogão;brastemp;2015;6;15;15/06/2015;2;1500,0;54
1727;1;19;13;joão do pulo;fogão;brastemp;2014;6;15;15/06/2014;3;1500,0;74
1922;1;19;13;joão do pulo;fogão;brastemp;2014;5;22;22/05/2014;2;1500,0;610
2319;1;19;13;joão do pulo;fogão;brastemp;2014;2;1;01/02/2014;3;1500,0;641
2406;1;19;13;joão do pulo;fogão;brastemp;2015;9;28;28/09/2015;2;1500,0;15
2462;1;19;13;joão do pulo;fogão;brastemp;2015;12;18;18/12/2015;3;1500,0;445
2627;1;19;13;joão do pulo;fogão;brastemp;2014;6;11;11/06/2014;2;1500,0;1026
2921;1;19;13;joão do pulo;fogão;brastemp;2014;7;10;10/07/2014;1;1500,0;1321
3009;1;19;13;joão do pulo;fogão;brastemp;2014;7;27;27/07/2014;2;1500,0;1442
3142;1;19;13;joão do pulo;fogão;brastemp;2015;12;25;25/12/2015;2;1500,0;347
3205;1;19;13;joão do pulo;fogão;brastemp;2014;8;25;25/08/2014;1;1500,0;139
3286;1;19;13;joão do pulo;fogão;brastemp;2015;6;18;18/06/2015;3;1500,0;1317
3429;1;19;13;joão do pulo;fogão;brastemp;2014;10;13;13/10/2014;3;1500,0;210
3472;1;19;13;joão do pulo;fogão;brastemp;2015;4;14;14/04/2015;1;1500,0;44
3742;1;19;13;joão do pulo;fogão;brastemp;2014;6;4;04/06/2014;3;1500,0;1034
3772;1;19;13;joão do pulo;fogão;brastemp;2014;2;24;24/02/2014;2;1500,0;430
3798;1;19;13;joão do pulo;fogão;brastemp;2015;4;27;27/04/2015;2;1500,0;828
3891;1;19;13;joão do pulo;fogão;brastemp;2014;12;27;27/12/2014;1;1500,0;31
4033;1;19;13;joão do pulo;fogão;brastemp;2015;1;10;10/01/2015;2;1500,0;281
4502;1;19;13;joão do pulo;fogão;brastemp;2015;11;4;04/11/2015;3;1500,0;1222
4573;1;19;13;joão do pulo;fogão;brastemp;2014;12;5;05/12/2014;2;1500,0;782
5070;1;19;13;joão do pulo;fogão;brastemp;2014;11;10;10/11/2014;2;1500,0;1442
5613;1;19;13;joão do pulo;fogão;brastemp;2015;7;7;07/07/2015;3;1500,0;1295
5634;1;19;13;joão do pulo;fogão;brastemp;2015;10;25;25/10/2015;3;1500,0;645
5711;1;19;13;joão do pulo;fogão;brastemp;2014;4;2;02/04/2014;1;1500,0;78
5775;1;19;13;joão do pulo;fogão;brastemp;2015;4;7;07/04/2015;2;1500,0;34
5826;1;19;13;joão do pulo;fogão;brastemp;2015;9;11;11/09/2015;3;1500,0;547
5852;1;19;13;joão do pulo;fogão;brastemp;2014;10;23;23/10/2014;1;1500,0;1176
5879;1;19;13;joão do pulo;fogão;brastemp;2014;8;23;23/08/2014;2;1500,0;599
5883;1;19;13;joão do pulo;fogão;brastemp;2014;1;19;19/01/2014;1;1500,0;1059
6205;1;19;13;joão do pulo;fogão;brastemp;2014;7;21;21/07/2014;1;1500,0;768
6329;1;19;13;joão do pulo;fogão;brastemp;2014;10;26;26/10/2014;3;1500,0;1014
6497;1;19;13;joão do pulo;fogão;brastemp;2014;12;7;07/12/2014;1;1500,0;677
6597;1;19;13;joão do pulo;fogão;brastemp;2015;9;6;06/09/2015;2;1500,0;1481
6689;1;19;13;joão do pulo;fogão;brastemp;2014;8;4;04/08/2014;1;1500,0;955
7122;1;19;13;joão do pulo;fogão;brastemp;2015;12;8;08/12/2015;1;1500,0;498
7158;1;19;13;joão do pulo;fogão;brastemp;2015;5;15;15/05/2015;3;1500,0;1442
7304;1;19;13;joão do pulo;fogão;brastemp;2015;11;22;22/11/2015;3;1500,0;75
7542;1;19;13;joão do pulo;fogão;brastemp;2014;6;7;07/06/2014;3;1500,0;822
7576;1;19;13;joão do pulo;fogão;brastemp;2014;1;14;14/01/2014;2;1500,0;169
7595;1;19;13;joão do pulo;fogão;brastemp;2014;9;24;24/09/2014;3;1500,0;73
7837;1;19;13;joão do pulo;fogão;brastemp;2014;10;15;15/10/2014;1;1500,0;205
7873;1;19;13;joão do pulo;fogão;brastemp;2015;8;2;02/08/2015;2;1500,0;433
8001;1;19;13;joão do pulo;fogão;brastemp;2015;12;28;28/12/2015;3;1500,0;1040
8054;1;19;13;joão do pulo;fogão;brastemp;2015;2;8;08/02/2015;3;1500,0;288
8103;1;19;13;joão do pulo;fogão;brastemp;2015;7;9;09/07/2015;1;1500,0;421
8139;1;19;13;joão do pulo;fogão;brastemp;2014;3;13;13/03/2014;2;1500,0;699
8267;1;19;13;joão do pulo;fogão;brastemp;2014;10;4;04/10/2014;1;1500,0;1098
8411;1;19;13;joão do pulo;fogão;brastemp;2014;11;24;24/11/2014;3;1500,0;815
8574;1;19;13;joão do pulo;fogão;brastemp;2015;6;8;08/06/2015;3;1500,0;563
8907;1;19;13;joão do pulo;fogão;brastemp;2015;2;10;10/02/2015;2;1500,0;321
9075;1;19;13;joão do pulo;fogão;brastemp;2014;11;4;04/11/2014;1;1500,0;757
9351;1;19;13;joão do pulo;fogão;brastemp;2015;7;4;04/07/2015;1;1500,0;30
9615;1;19;13;joão do pulo;fogão;brastemp;2014;9;11;11/09/2014;1;1500,0;575
9963;1;19;13;joão do pulo;fogão;brastemp;2014;6;4;04/06/2014;2;1500,0;13
10172;1;19;13;joão do pulo;fogão;brastemp;2014;4;24;24/04/2014;3;1500,0;545
10285;1;19;13;joão do pulo;fogão;brastemp;2014;3;5;05/03/2014;1;1500,0;1099
10292;1;19;13;joão do pulo;fogão;brastemp;2014;5;8;08/05/2014;3;1500,0;301
10392;1;19;13;joão do pulo;fogão;brastemp;2014;8;19;19/08/2014;1;1500,0;1488
10479;1;19;13;joão do pulo;fogão;brastemp;2014;1;10;10/01/2014;2;1500,0;1296
10495;1;19;13;joão do pulo;fogão;brastemp;2014;5;13;13/05/2014;1;1500,0;909
10532;1;19;13;joão do pulo;fogão;brastemp;2015;4;5;05/04/2015;1;1500,0;974
8;2;19;13;benito de paula;fogão;brastemp;2014;8;17;17/08/2014;2;1500,0;375
102;2;19;13;benito de paula;fogão;brastemp;2015;11;23;23/11/2015;2;1500,0;422
261;2;19;13;benito de paula;fogão;brastemp;2015;1;22;22/01/2015;2;1500,0;139
494;2;19;13;benito de paula;fogão;brastemp;2014;9;17;17/09/2014;3;1500,0;236
593;2;19;13;benito de paula;fogão;brastemp;2014;2;23;23/02/2014;3;1500,0;1368
871;2;19;13;benito de paula;fogão;brastemp;2014;1;1;01/01/2014;3;1500,0;742
1054;2;19;13;benito de paula;fogão;brastemp;2015;12;7;07/12/2015;2;1500,0;589
1209;2;19;13;benito de paula;fogão;brastemp;2014;10;17;17/10/2014;1;1500,0;1082
1223;2;19;13;benito de paula;fogão;brastemp;2014;10;15;15/10/2014;1;1500,0;1198
1252;2;19;13;benito de paula;fogão;brastemp;2014;10;26;26/10/2014;3;1500,0;340
1479;2;19;13;benito de paula;fogão;brastemp;2014;11;25;25/11/2014;2;1500,0;579
1642;2;19;13;benito de paula;fogão;brastemp;2015;12;1;01/12/2015;3;1500,0;1043
1744;2;19;13;benito de paula;fogão;brastemp;2015;8;12;12/08/2015;3;1500,0;1499
1827;2;19;13;benito de paula;fogão;brastemp;2014;11;18;18/11/2014;1;1500,0;441
1836;2;19;13;benito de paula;fogão;brastemp;2015;9;28;28/09/2015;1;1500,0;123
1859;2;19;13;benito de paula;fogão;brastemp;2014;9;24;24/09/2014;3;1500,0;459
1952;2;19;13;benito de paula;fogão;brastemp;2015;4;8;08/04/2015;3;1500,0;201
2228;2;19;13;benito de paula;fogão;brastemp;2015;5;21;21/05/2015;1;1500,0;1199
2277;2;19;13;benito de paula;fogão;brastemp;2015;7;19;19/07/2015;2;1500,0;1423
2342;2;19;13;benito de paula;fogão;brastemp;2014;8;20;20/08/2014;1;1500,0;1163
2391;2;19;13;benito de paula;fogão;brastemp;2014;6;12;12/06/2014;2;1500,0;257
2531;2;19;13;benito de paula;fogão;brastemp;2014;2;24;24/02/2014;3;1500,0;1225
2538;2;19;13;benito de paula;fogão;brastemp;2014;2;14;14/02/2014;2;1500,0;1073
2806;2;19;13;benito de paula;fogão;brastemp;2015;8;7;07/08/2015;1;1500,0;620
3006;2;19;13;benito de paula;fogão;brastemp;2015;2;6;06/02/2015;1;1500,0;1064
3262;2;19;13;benito de paula;fogão;brastemp;2015;2;14;14/02/2015;3;1500,0;1100
3300;2;19;13;benito de paula;fogão;brastemp;2014;7;15;15/07/2014;3;1500,0;55
3454;2;19;13;benito de paula;fogão;brastemp;2015;12;24;24/12/2015;3;1500,0;1454
4012;2;19;13;benito de paula;fogão;brastemp;2015;4;6;06/04/2015;3;1500,0;544
4098;2;19;13;benito de paula;fogão;brastemp;2014;6;23;23/06/2014;2;1500,0;1288
4129;2;19;13;benito de paula;fogão;brastemp;2015;4;3;03/04/2015;2;1500,0;526
4180;2;19;13;benito de paula;fogão;brastemp;2014;5;9;09/05/2014;3;1500,0;711
4197;2;19;13;benito de paula;fogão;brastemp;2015;9;15;15/09/2015;3;1500,0;344
4366;2;19;13;benito de paula;fogão;brastemp;2014;6;25;25/06/2014;3;1500,0;1245
4432;2;19;13;benito de paula;fogão;brastemp;2014;8;15;15/08/2014;2;1500,0;796
4703;2;19;13;benito de paula;fogão;brastemp;2014;11;9;09/11/2014;2;1500,0;365
4770;2;19;13;benito de paula;fogão;brastemp;2015;9;8;08/09/2015;2;1500,0;863
4912;2;19;13;benito de paula;fogão;brastemp;2015;3;3;03/03/2015;3;1500,0;36
4944;2;19;13;benito de paula;fogão;brastemp;2015;10;6;06/10/2015;1;1500,0;1265
4960;2;19;13;benito de paula;fogão;brastemp;2014;4;27;27/04/2014;1;1500,0;1147
5099;2;19;13;benito de paula;fogão;brastemp;2015;3;8;08/03/2015;1;1500,0;919
5150;2;19;13;benito de paula;fogão;brastemp;2014;10;27;27/10/2014;1;1500,0;693
5479;2;19;13;benito de paula;fogão;brastemp;2014;7;12;12/07/2014;1;1500,0;1433
5789;2;19;13;benito de paula;fogão;brastemp;2014;5;22;22/05/2014;3;1500,0;950
5840;2;19;13;benito de paula;fogão;brastemp;2014;6;4;04/06/2014;1;1500,0;256
5965;2;19;13;benito de paula;fogão;brastemp;2014;11;28;28/11/2014;3;1500,0;896
5990;2;19;13;benito de paula;fogão;brastemp;2014;4;5;05/04/2014;2;1500,0;488
6225;2;19;13;benito de paula;fogão;brastemp;2014;6;1;01/06/2014;3;1500,0;574
6396;2;19;13;benito de paula;fogão;brastemp;2015;8;5;05/08/2015;1;1500,0;570
6471;2;19;13;benito de paula;fogão;brastemp;2014;7;14;14/07/2014;1;1500,0;1317
6561;2;19;13;benito de paula;fogão;brastemp;2015;2;24;24/02/2015;1;1500,0;112
6742;2;19;13;benito de paula;fogão;brastemp;2015;4;24;24/04/2015;2;1500,0;65
6754;2;19;13;benito de paula;fogão;brastemp;2015;12;1;01/12/2015;3;1500,0;1363
6875;2;19;13;benito de paula;fogão;brastemp;2014;5;21;21/05/2014;2;1500,0;519
6881;2;19;13;benito de paula;fogão;brastemp;2014;9;27;27/09/2014;3;1500,0;1430
6889;2;19;13;benito de paula;fogão;brastemp;2014;7;3;03/07/2014;3;1500,0;573
6982;2;19;13;benito de paula;fogão;brastemp;2015;8;3;03/08/2015;3;1500,0;168
7417;2;19;13;benito de paula;fogão;brastemp;2015;8;22;22/08/2015;1;1500,0;893
7452;2;19;13;benito de paula;fogão;brastemp;2015;3;16;16/03/2015;1;1500,0;1274
7715;2;19;13;benito de paula;fogão;brastemp;2014;7;18;18/07/2014;2;1500,0;523
7799;2;19;13;benito de paula;fogão;brastemp;2014;3;25;25/03/2014;1;1500,0;232
8136;2;19;13;benito de paula;fogão;brastemp;2014;4;12;12/04/2014;1;1500,0;1163
8296;2;19;13;benito de paula;fogão;brastemp;2014;4;24;24/04/2014;2;1500,0;731
8352;2;19;13;benito de paula;fogão;brastemp;2015;6;23;23/06/2015;1;1500,0;1011
8369;2;19;13;benito de paula;fogão;brastemp;2014;11;3;03/11/2014;1;1500,0;1422
8370;2;19;13;benito de paula;fogão;brastemp;2014;10;18;18/10/2014;1;1500,0;827
8383;2;19;13;benito de paula;fogão;brastemp;2014;1;8;08/01/2014;2;1500,0;303
8449;2;19;13;benito de paula;fogão;brastemp;2014;12;15;15/12/2014;3;1500,0;1279
8530;2;19;13;benito de paula;fogão;brastemp;2014;11;23;23/11/2014;1;1500,0;866
8600;2;19;13;benito de paula;fogão;brastemp;2014;1;22;22/01/2014;1;1500,0;577
8781;2;19;13;benito de paula;fogão;brastemp;2014;11;10;10/11/2014;3;1500,0;114
8924;2;19;13;benito de paula;fogão;brastemp;2014;8;17;17/08/2014;2;1500,0;390
8987;2;19;13;benito de paula;fogão;brastemp;2015;2;19;19/02/2015;2;1500,0;566
9019;2;19;13;benito de paula;fogão;brastemp;2014;11;21;21/11/2014;1;1500,0;294
9114;2;19;13;benito de paula;fogão;brastemp;2015;5;1;01/05/2015;1;1500,0;150
9119;2;19;13;benito de paula;fogão;brastemp;2014;6;5;05/06/2014;1;1500,0;1321
9178;2;19;13;benito de paula;fogão;brastemp;2015;7;4;04/07/2015;2;1500,0;245
9507;2;19;13;benito de paula;fogão;brastemp;2014;9;14;14/09/2014;1;1500,0;465
9611;2;19;13;benito de paula;fogão;brastemp;2014;5;28;28/05/2014;2;1500,0;787
9752;2;19;13;benito de paula;fogão;brastemp;2014;10;10;10/10/2014;3;1500,0;865
9814;2;19;13;benito de paula;fogão;brastemp;2014;7;16;16/07/2014;3;1500,0;1281
10140;2;19;13;benito de paula;fogão;brastemp;2015;6;16;16/06/2015;3;1500,0;519
10152;2;19;13;benito de paula;fogão;brastemp;2014;2;8;08/02/2014;3;1500,0;1253
10159;2;19;13;benito de paula;fogão;brastemp;2015;5;9;09/05/2015;2;1500,0;909
10283;2;19;13;benito de paula;fogão;brastemp;2014;7;18;18/07/2014;2;1500,0;338
10541;2;19;13;benito de paula;fogão;brastemp;2014;11;18;18/11/2014;1;1500,0;18
10550;2;19;13;benito de paula;fogão;brastemp;2014;12;9;09/12/2014;3;1500,0;1024
50;3;19;13;renato russo;fogão;brastemp;2014;5;11;11/05/2014;3;1500,0;953
527;3;19;13;renato russo;fogão;brastemp;2014;3;13;13/03/2014;2;1500,0;1087
548;3;19;13;renato russo;fogão;brastemp;2015;10;5;05/10/2015;1;1500,0;831
826;3;19;13;renato russo;fogão;brastemp;2015;9;12;12/09/2015;1;1500,0;142
874;3;19;13;renato russo;fogão;brastemp;2015;8;5;05/08/2015;3;1500,0;876
1062;3;19;13;renato russo;fogão;brastemp;2015;8;16;16/08/2015;3;1500,0;626
1128;3;19;13;renato russo;fogão;brastemp;2014;3;22;22/03/2014;2;1500,0;1178
1256;3;19;13;renato russo;fogão;brastemp;2015;10;23;23/10/2015;2;1500,0;243
1468;3;19;13;renato russo;fogão;brastemp;2014;7;7;07/07/2014;3;1500,0;137
1496;3;19;13;renato russo;fogão;brastemp;2014;12;5;05/12/2014;1;1500,0;10
1537;3;19;13;renato russo;fogão;brastemp;2014;9;2;02/09/2014;1;1500,0;277
1544;3;19;13;renato russo;fogão;brastemp;2015;11;20;20/11/2015;2;1500,0;117
1604;3;19;13;renato russo;fogão;brastemp;2015;10;22;22/10/2015;1;1500,0;489
1777;3;19;13;renato russo;fogão;brastemp;2015;5;10;10/05/2015;3;1500,0;856
2059;3;19;13;renato russo;fogão;brastemp;2015;9;12;12/09/2015;2;1500,0;699
2223;3;19;13;renato russo;fogão;brastemp;2015;1;27;27/01/2015;2;1500,0;1380
2466;3;19;13;renato russo;fogão;brastemp;2015;8;14;14/08/2015;1;1500,0;746
2549;3;19;13;renato russo;fogão;brastemp;2015;9;5;05/09/2015;2;1500,0;1229
2550;3;19;13;renato russo;fogão;brastemp;2015;8;8;08/08/2015;3;1500,0;1357
2566;3;19;13;renato russo;fogão;brastemp;2015;3;13;13/03/2015;3;1500,0;586
2595;3;19;13;renato russo;fogão;brastemp;2015;3;19;19/03/2015;2;1500,0;319
2707;3;19;13;renato russo;fogão;brastemp;2015;10;24;24/10/2015;1;1500,0;856
2793;3;19;13;renato russo;fogão;brastemp;2014;11;4;04/11/2014;3;1500,0;1138
2998;3;19;13;renato russo;fogão;brastemp;2015;10;9;09/10/2015;3;1500,0;1050
3367;3;19;13;renato russo;fogão;brastemp;2014;3;24;24/03/2014;3;1500,0;397
3511;3;19;13;renato russo;fogão;brastemp;2014;11;1;01/11/2014;2;1500,0;61
3858;3;19;13;renato russo;fogão;brastemp;2014;1;28;28/01/2014;1;1500,0;1085
4283;3;19;13;renato russo;fogão;brastemp;2014;2;23;23/02/2014;2;1500,0;1438
4318;3;19;13;renato russo;fogão;brastemp;2015;6;18;18/06/2015;1;1500,0;89
4714;3;19;13;renato russo;fogão;brastemp;2014;7;5;05/07/2014;2;1500,0;1307
4759;3;19;13;renato russo;fogão;brastemp;2015;7;10;10/07/2015;2;1500,0;1252
4923;3;19;13;renato russo;fogão;brastemp;2015;7;27;27/07/2015;3;1500,0;412
4964;3;19;13;renato russo;fogão;brastemp;2014;3;18;18/03/2014;2;1500,0;596
5123;3;19;13;renato russo;fogão;brastemp;2015;1;15;15/01/2015;2;1500,0;201
5428;3;19;13;renato russo;fogão;brastemp;2014;3;1;01/03/2014;2;1500,0;1031
5434;3;19;13;renato russo;fogão;brastemp;2015;4;15;15/04/2015;2;1500,0;293
5500;3;19;13;renato russo;fogão;brastemp;2014;12;26;26/12/2014;1;1500,0;487
5537;3;19;13;renato russo;fogão;brastemp;2014;6;22;22/06/2014;2;1500,0;30
5691;3;19;13;renato russo;fogão;brastemp;2014;7;19;19/07/2014;3;1500,0;941
5715;3;19;13;renato russo;fogão;brastemp;2014;2;16;16/02/2014;2;1500,0;1149
5767;3;19;13;renato russo;fogão;brastemp;2014;7;11;11/07/2014;2;1500,0;1353
5803;3;19;13;renato russo;fogão;brastemp;2015;12;18;18/12/2015;3;1500,0;1175
6524;3;19;13;renato russo;fogão;brastemp;2015;10;15;15/10/2015;1;1500,0;1083
6815;3;19;13;renato russo;fogão;brastemp;2014;1;14;14/01/2014;3;1500,0;931
7019;3;19;13;renato russo;fogão;brastemp;2014;9;12;12/09/2014;1;1500,0;1227
7149;3;19;13;renato russo;fogão;brastemp;2014;3;10;10/03/2014;3;1500,0;1272
7184;3;19;13;renato russo;fogão;brastemp;2015;1;17;17/01/2015;3;1500,0;383
7207;3;19;13;renato russo;fogão;brastemp;2014;10;9;09/10/2014;2;1500,0;1118
7509;3;19;13;renato russo;fogão;brastemp;2015;12;9;09/12/2015;2;1500,0;160
7904;3;19;13;renato russo;fogão;brastemp;2015;6;19;19/06/2015;3;1500,0;1348
8146;3;19;13;renato russo;fogão;brastemp;2015;10;23;23/10/2015;1;1500,0;536
8245;3;19;13;renato russo;fogão;brastemp;2014;6;19;19/06/2014;3;1500,0;1176
8259;3;19;13;renato russo;fogão;brastemp;2014;3;21;21/03/2014;1;1500,0;1091
8549;3;19;13;renato russo;fogão;brastemp;2014;10;14;14/10/2014;2;1500,0;73
8596;3;19;13;renato russo;fogão;brastemp;2015;12;5;05/12/2015;3;1500,0;550
8660;3;19;13;renato russo;fogão;brastemp;2014;2;18;18/02/2014;1;1500,0;280
8904;3;19;13;renato russo;fogão;brastemp;2015;11;23;23/11/2015;3;1500,0;457
9386;3;19;13;renato russo;fogão;brastemp;2014;8;9;09/08/2014;2;1500,0;893
9396;3;19;13;renato russo;fogão;brastemp;2015;1;7;07/01/2015;3;1500,0;345
9569;3;19;13;renato russo;fogão;brastemp;2014;2;23;23/02/2014;3;1500,0;532
9616;3;19;13;renato russo;fogão;brastemp;2014;10;20;20/10/2014;1;1500,0;887
9667;3;19;13;renato russo;fogão;brastemp;2014;12;5;05/12/2014;1;1500,0;1026
9676;3;19;13;renato russo;fogão;brastemp;2014;1;15;15/01/2014;2;1500,0;1036
9808;3;19;13;renato russo;fogão;brastemp;2014;5;9;09/05/2014;1;1500,0;833
9835;3;19;13;renato russo;fogão;brastemp;2014;3;16;16/03/2014;3;1500,0;1450
9884;3;19;13;renato russo;fogão;brastemp;2015;10;26;26/10/2015;1;1500,0;1164
10033;3;19;13;renato russo;fogão;brastemp;2014;2;15;15/02/2014;1;1500,0;89
10350;3;19;13;renato russo;fogão;brastemp;2015;11;21;21/11/2015;3;1500,0;1388
10433;3;19;13;renato russo;fogão;brastemp;2015;9;3;03/09/2015;3;1500,0;406
10485;3;19;13;renato russo;fogão;brastemp;2014;3;14;14/03/2014;1;1500,0;479
10545;3;19;13;renato russo;fogão;brastemp;2014;2;5;05/02/2014;2;1500,0;1345
10560;3;19;13;renato russo;fogão;brastemp;2014;5;9;09/05/2014;3;1500,0;778
73;4;19;13;tom jobim;fogão;brastemp;2015;2;8;08/02/2015;2;1500,0;1327
114;4;19;13;tom jobim;fogão;brastemp;2015;4;19;19/04/2015;1;1500,0;1391
289;4;19;13;tom jobim;fogão;brastemp;2015;11;19;19/11/2015;3;1500,0;104
319;4;19;13;tom jobim;fogão;brastemp;2014;6;27;27/06/2014;2;1500,0;1456
327;4;19;13;tom jobim;fogão;brastemp;2015;4;9;09/04/2015;1;1500,0;474
383;4;19;13;tom jobim;fogão;brastemp;2015;4;23;23/04/2015;2;1500,0;180
452;4;19;13;tom jobim;fogão;brastemp;2014;4;19;19/04/2014;1;1500,0;1276
